Date,Pair,Side,Price,Executed,Fee,Total
2024-02-11 03:13:41,BTCUSDC,SELL,47937.90000000,0.00004000,0 BNB,1.91751600 USDC
2024-02-11 03:13:37,BTCUSDC,SELL,47931.80000000,0.00004000,0 BNB,1.91727200 USDC
2024-02-11 03:12:42,BTCUSDC,SELL,47923.90000000,0.00004000,0 BNB,1.91695600 USDC
2024-02-11 03:12:41,BTCUSDC,SELL,47923.30000000,0.00004000,0 BNB,1.91693200 USDC
2024-02-11 03:12:38,BTCUSDC,SELL,47913.30000000,0.00004000,0 BNB,1.91653200 USDC
2024-02-11 03:02:45,BTCUSDC,SELL,47854.20000000,0.00004000,0 BNB,1.91416800 USDC
2024-02-11 03:02:15,BTCUSDC,SELL,47843.00000000,0.00004000,0 BNB,1.91372000 USDC
2024-02-11 03:01:32,BTCUSDC,SELL,47832.50000000,0.00004000,0 BNB,1.91330000 USDC
2024-02-11 03:00:53,BTCUSDC,SELL,47817.90000000,0.00004000,0 BNB,1.91271600 USDC
2024-02-11 03:00:53,BTCUSDC,SELL,47819.30000000,0.00004000,0 BNB,1.91277200 USDC
2024-02-11 03:00:44,BTCUSDC,SELL,47813.00000000,0.00006000,0 BNB,2.86878000 USDC
2024-02-11 02:57:29,BTCUSDC,BUY,47788.41000000,0.00004000,0 BNB,1.91153640 USDC
2024-02-11 02:18:22,BTCUSDC,BUY,47770.00000000,0.00004000,0 BNB,1.91080000 USDC
2024-02-11 01:58:08,BTCUSDC,BUY,47689.43000000,0.00004000,0 BNB,1.90757720 USDC
2024-02-11 01:54:47,BTCUSDC,BUY,47711.03000000,0.00004000,0 BNB,1.90844120 USDC
2024-02-11 01:19:30,BTCUSDC,BUY,47780.56000000,0.00004000,0 BNB,1.91122240 USDC
2024-02-11 01:10:51,BTCUSDC,BUY,47779.99000000,0.00004000,0 BNB,1.91119960 USDC
2024-02-11 00:47:55,BTCUSDC,BUY,47797.93000000,0.00004000,0 BNB,1.91191720 USDC
2024-02-11 00:45:23,BTCUSDC,BUY,47797.89000000,0.00004000,0 BNB,1.91191560 USDC
2024-02-11 00:41:07,BTCUSDC,BUY,47797.89000000,0.00004000,0 BNB,1.91191560 USDC
2024-02-11 00:40:02,BTCUSDC,BUY,47794.51000000,0.00004000,0 BNB,1.91178040 USDC
2024-02-11 00:25:46,BTCUSDC,BUY,47650.00000000,0.00004000,0 BNB,1.90600000 USDC
2024-02-11 00:18:54,BTCUSDC,BUY,47676.23000000,0.00004000,0 BNB,1.90704920 USDC
2024-02-11 00:17:49,BTCUSDC,BUY,47674.86000000,0.00004000,0 BNB,1.90699440 USDC
2024-02-11 00:16:45,BTCUSDC,BUY,47670.00000000,0.00006000,0 BNB,2.86020000 USDC
2024-02-11 00:12:46,BTCUSDC,BUY,47699.93000000,0.00004000,0 BNB,1.90799720 USDC
2024-02-10 23:03:31,BTCUSDC,SELL,47916.40000000,0.00004000,0 BNB,1.91665600 USDC
2024-02-10 23:01:22,BTCUSDC,SELL,47889.20000000,0.00004000,0 BNB,1.91556800 USDC
2024-02-10 23:01:22,BTCUSDC,SELL,47893.20000000,0.00006000,0 BNB,2.87359200 USDC
2024-02-10 22:57:02,BTCUSDC,SELL,47821.50000000,0.00004000,0 BNB,1.91286000 USDC
2024-02-10 22:56:00,BTCUSDC,SELL,47787.90000000,0.00004000,0 BNB,1.91151600 USDC
2024-02-10 22:42:36,BTCUSDC,SELL,47742.80000000,0.00004000,0 BNB,1.90971200 USDC
2024-02-10 22:26:32,BTCUSDC,BUY,47600.00000000,0.00004000,0 BNB,1.90400000 USDC
2024-02-10 22:22:15,BTCUSDC,BUY,47645.00000000,0.00004000,0 BNB,1.90580000 USDC
2024-02-10 22:21:11,BTCUSDC,BUY,47678.47000000,0.00004000,0 BNB,1.90713880 USDC
2024-02-10 22:20:06,BTCUSDC,BUY,47745.94000000,0.00004000,0 BNB,1.90983760 USDC
2024-02-10 22:12:28,BTCUSDC,BUY,47773.13000000,0.00004000,0 BNB,1.91092520 USDC
2024-02-10 22:10:45,BTCUSDC,BUY,47750.00000000,0.00006000,0 BNB,2.86500000 USDC
2024-02-10 22:09:02,BTCUSDC,BUY,47809.98000000,0.00008000,0 BNB,3.82479840 USDC
2024-02-10 22:07:56,BTCUSDC,BUY,47851.91000000,0.00010000,0 BNB,4.78519100 USDC
2024-02-10 22:01:05,BTCUSDC,BUY,47898.86000000,0.00015000,0 BNB,7.18482900 USDC
2024-02-10 21:38:43,BTCUSDC,BUY,47898.86000000,0.00015000,0 BNB,7.18482900 USDC
2024-02-10 21:37:38,BTCUSDC,BUY,47870.00000000,0.00015000,0 BNB,7.18050000 USDC
2024-02-10 21:35:55,BTCUSDC,BUY,47930.00000000,0.00015000,0 BNB,7.18950000 USDC
2024-02-10 21:29:15,BTCUSDC,SELL,48042.60000000,0.00004000,0 BNB,1.92170400 USDC
2024-02-10 21:29:15,BTCUSDC,SELL,48042.60000000,0.00004000,0 BNB,1.92170400 USDC
2024-02-10 21:29:15,BTCUSDC,SELL,48043.70000000,0.00004000,0 BNB,1.92174800 USDC
2024-02-10 21:29:15,BTCUSDC,SELL,48043.70000000,0.00004000,0 BNB,1.92174800 USDC
2024-02-10 21:29:15,BTCUSDC,SELL,48042.60000000,0.00004000,0 BNB,1.92170400 USDC
2024-02-10 21:27:46,BTCUSDC,BUY,47898.86000000,0.00004000,0 BNB,1.91595440 USDC
2024-02-10 21:25:15,BTCUSDC,BUY,47898.86000000,0.00004000,0 BNB,1.91595440 USDC
2024-02-10 21:24:11,BTCUSDC,BUY,47898.86000000,0.00004000,0 BNB,1.91595440 USDC
2024-02-10 21:21:19,BTCUSDC,SELL,47920.10000000,0.00004000,0 BNB,1.91680400 USDC
2024-02-10 21:20:50,BTCUSDC,BUY,47773.13000000,0.00002000,0 BNB,0.95546260 USDC
2024-02-10 21:20:50,BTCUSDC,BUY,47731.29000000,0.00002000,0 BNB,0.95462580 USDC
2024-02-10 21:12:13,BTCUSDC,BUY,47776.77000000,0.00004000,0 BNB,1.91107080 USDC
2024-02-10 21:11:08,BTCUSDC,BUY,47940.73000000,0.00004000,0 BNB,1.91762920 USDC
2024-02-10 21:04:56,BTCUSDC,BUY,47947.48000000,0.00004000,0 BNB,1.91789920 USDC
2024-02-10 20:59:51,BTCUSDC,BUY,47899.98000000,0.00004000,0 BNB,1.91599920 USDC
2024-02-10 20:58:45,BTCUSDC,BUY,47900.00000000,0.00004000,0 BNB,1.91600000 USDC
2024-02-10 20:53:12,BTCUSDC,BUY,48058.39000000,0.00004000,0 BNB,1.92233560 USDC
2024-02-10 20:51:47,BTCUSDC,SELL,48023.20000000,0.00006000,0 BNB,2.88139200 USDC
2024-02-10 20:51:47,BTCUSDC,SELL,48024.90000000,0.00006000,0 BNB,2.88149400 USDC
2024-02-10 20:51:47,BTCUSDC,SELL,48038.70000000,0.00008000,0 BNB,3.84309600 USDC
2024-02-10 20:51:47,BTCUSDC,SELL,47943.40000000,0.00010000,0 BNB,4.79434000 USDC
2024-02-10 20:51:47,BTCUSDC,SELL,48039.30000000,0.00006000,0 BNB,2.88235800 USDC
2024-02-10 20:51:29,BTCUSDC,BUY,47895.02000000,0.00008000,0 BNB,3.83160160 USDC
2024-02-10 20:49:46,BTCUSDC,BUY,47800.00000000,0.00010000,0 BNB,4.78000000 USDC
2024-02-10 20:47:40,BTCUSDC,SELL,47988.60000000,0.00006000,0 BNB,2.87931600 USDC
2024-02-10 20:47:39,BTCUSDC,SELL,47959.50000000,0.00006000,0 BNB,2.87757000 USDC
2024-02-10 20:47:25,BTCUSDC,BUY,47942.90000000,0.00008000,0 BNB,3.83543200 USDC
2024-02-10 20:46:01,BTCUSDC,SELL,47920.50000000,0.00004000,0 BNB,1.91682000 USDC
2024-02-10 20:46:01,BTCUSDC,SELL,47923.30000000,0.00006000,0 BNB,2.87539800 USDC
2024-02-10 20:46:01,BTCUSDC,SELL,47920.50000000,0.00004000,0 BNB,1.91682000 USDC
2024-02-10 20:45:58,BTCUSDC,SELL,47892.60000000,0.00013000,0 BNB,6.22603800 USDC
2024-02-10 20:45:45,BTCUSDC,SELL,47868.20000000,0.00004000,0 BNB,1.91472800 USDC
2024-02-10 20:45:45,BTCUSDC,SELL,47868.20000000,0.00006000,0 BNB,2.87209200 USDC
2024-02-10 20:45:45,BTCUSDC,SELL,47868.20000000,0.00004000,0 BNB,1.91472800 USDC
2024-02-10 20:45:45,BTCUSDC,SELL,47866.80000000,0.00004000,0 BNB,1.91467200 USDC
2024-02-10 20:45:45,BTCUSDC,SELL,47866.80000000,0.00004000,0 BNB,1.91467200 USDC
2024-02-10 20:45:45,BTCUSDC,SELL,47865.90000000,0.00006000,0 BNB,2.87195400 USDC
2024-02-10 20:45:45,BTCUSDC,SELL,47872.00000000,0.00004000,0 BNB,1.91488000 USDC
2024-02-10 20:45:45,BTCUSDC,SELL,47872.00000000,0.00004000,0 BNB,1.91488000 USDC
2024-02-10 20:45:34,BTCUSDC,SELL,47853.00000000,0.00004000,0 BNB,1.91412000 USDC
2024-02-10 20:45:34,BTCUSDC,SELL,47851.00000000,0.00006000,0 BNB,2.87106000 USDC
2024-02-10 20:45:34,BTCUSDC,SELL,47853.90000000,0.00006000,0 BNB,2.87123400 USDC
2024-02-10 20:45:34,BTCUSDC,SELL,47849.90000000,0.00004000,0 BNB,1.91399600 USDC
2024-02-10 20:45:23,BTCUSDC,SELL,47818.70000000,0.00006000,0 BNB,2.86912200 USDC
2024-02-10 20:42:45,BTCUSDC,SELL,47763.90000000,0.00004000,0 BNB,1.91055600 USDC
2024-02-10 20:42:45,BTCUSDC,SELL,47763.80000000,0.00006000,0 BNB,2.86582800 USDC
2024-02-10 20:42:45,BTCUSDC,SELL,47762.70000000,0.00006000,0 BNB,2.86576200 USDC
2024-02-10 20:42:45,BTCUSDC,SELL,47758.80000000,0.00004000,0 BNB,1.91035200 USDC
2024-02-10 20:42:45,BTCUSDC,SELL,47763.80000000,0.00004000,0 BNB,1.91055200 USDC
2024-02-10 20:42:45,BTCUSDC,SELL,47763.80000000,0.00004000,0 BNB,1.91055200 USDC
2024-02-10 20:42:45,BTCUSDC,SELL,47759.10000000,0.00006000,0 BNB,2.86554600 USDC
2024-02-10 20:42:37,BTCUSDC,BUY,47745.32000000,0.00002000,0 BNB,0.95490640 USDC
2024-02-10 20:42:37,BTCUSDC,BUY,47749.40000000,0.00013000,0 BNB,6.20742200 USDC
2024-02-10 20:41:33,BTCUSDC,SELL,47711.50000000,0.00004000,0 BNB,1.90846000 USDC
2024-02-10 20:41:33,BTCUSDC,SELL,47722.80000000,0.00006000,0 BNB,2.86336800 USDC
2024-02-10 20:40:35,BTCUSDC,SELL,47679.00000000,0.00006000,0 BNB,2.86074000 USDC
2024-02-10 20:40:35,BTCUSDC,SELL,47678.90000000,0.00004000,0 BNB,1.90715600 USDC
2024-02-10 20:40:35,BTCUSDC,SELL,47679.10000000,0.00006000,0 BNB,2.86074600 USDC
2024-02-10 20:39:35,BTCUSDC,SELL,47659.20000000,0.00002000,0 BNB,0.95318400 USDC
2024-02-10 20:38:57,BTCUSDC,SELL,47659.20000000,0.00004000,0 BNB,1.90636800 USDC
2024-02-10 20:38:05,BTCUSDC,SELL,47633.60000000,0.00004000,0 BNB,1.90534400 USDC
2024-02-10 20:38:05,BTCUSDC,SELL,47633.90000000,0.00004000,0 BNB,1.90535600 USDC
2024-02-10 20:38:03,BTCUSDC,SELL,47622.70000000,0.00003000,0 BNB,1.42868100 USDC
2024-02-10 19:46:15,BTCUSDC,SELL,47596.40000000,0.00004000,0 BNB,1.90385600 USDC
2024-02-10 19:43:00,BTCUSDC,SELL,47578.60000000,0.00008000,0 BNB,3.80628800 USDC
2024-02-10 19:41:48,BTCUSDC,SELL,47562.50000000,0.00006000,0 BNB,2.85375000 USDC
2024-02-10 19:41:00,BTCUSDC,SELL,47542.20000000,0.00004000,0 BNB,1.90168800 USDC
2024-02-10 19:40:37,BTCUSDC,SELL,47539.70000000,0.00006000,0 BNB,2.85238200 USDC
2024-02-10 19:30:22,BTCUSDC,BUY,47480.00000000,0.00001000,0 BNB,0.47480000 USDC
2024-02-10 19:30:22,BTCUSDC,BUY,47480.24000000,0.00003000,0 BNB,1.42440720 USDC
2024-02-10 19:20:18,BTCUSDC,BUY,47400.00000000,0.00004000,0 BNB,1.89600000 USDC
2024-02-10 19:17:34,BTCUSDC,BUY,47397.52000000,0.00006000,0 BNB,2.84385120 USDC
2024-02-10 07:24:31,BTCUSDC,BUY,47278.87000000,0.00006000,0 BNB,2.83673220 USDC
2024-02-10 07:23:25,BTCUSDC,BUY,47294.79000000,0.00008000,0 BNB,3.78358320 USDC
2024-02-10 03:31:55,BTCUSDC,SELL,47503.90000000,0.00004000,0 BNB,1.90015600 USDC
2024-02-10 03:30:59,BTCUSDC,SELL,47488.40000000,0.00004000,0 BNB,1.89953600 USDC
2024-02-10 03:15:55,BTCUSDC,SELL,47452.10000000,0.00004000,0 BNB,1.89808400 USDC
2024-02-10 03:14:47,BTCUSDC,SELL,47441.40000000,0.00004000,0 BNB,1.89765600 USDC
2024-02-10 03:14:29,BTCUSDC,SELL,47432.90000000,0.00004000,0 BNB,1.89731600 USDC
2024-02-10 02:45:18,BTCUSDC,BUY,47312.52000000,0.00004000,0 BNB,1.89250080 USDC
2024-02-10 02:27:39,BTCUSDC,BUY,47349.48000000,0.00004000,0 BNB,1.89397920 USDC
2024-02-10 02:19:37,BTCUSDC,BUY,47349.78000000,0.00004000,0 BNB,1.89399120 USDC
2024-02-10 01:46:20,BTCUSDC,BUY,47374.94000000,0.00006000,0 BNB,2.84249640 USDC
2024-02-10 00:36:28,BTCUSDC,BUY,47169.08000000,0.00004000,0 BNB,1.88676320 USDC
2024-02-09 23:47:43,BTCUSDC,BUY,47158.45000000,0.00004000,0 BNB,1.88633800 USDC
2024-02-09 23:41:25,BTCUSDC,BUY,47205.21000000,0.00004000,0 BNB,1.88820840 USDC
2024-02-09 23:31:39,BTCUSDC,BUY,47149.96000000,0.00004000,0 BNB,1.88599840 USDC
2024-02-09 22:41:42,BTCUSDC,BUY,47220.62000000,0.00004000,0 BNB,1.88882480 USDC
2024-02-09 22:38:58,BTCUSDC,BUY,47426.93000000,0.00004000,0 BNB,1.89707720 USDC
2024-02-09 21:55:14,BTCUSDC,BUY,47580.43000000,0.00006000,0 BNB,2.85482580 USDC
2024-02-09 21:37:09,BTCUSDC,BUY,47438.21000000,0.00006000,0 BNB,2.84629260 USDC
2024-02-09 21:33:47,BTCUSDC,BUY,47394.60000000,0.00006000,0 BNB,2.84367600 USDC
2024-02-09 21:33:40,BTCUSDC,BUY,47394.52000000,0.00004000,0 BNB,1.89578080 USDC
2024-02-09 21:32:43,BTCUSDC,BUY,47394.69000000,0.00006000,0 BNB,2.84368140 USDC
2024-02-09 21:31:56,BTCUSDC,BUY,47473.93000000,0.00004000,0 BNB,1.89895720 USDC
2024-02-09 21:31:38,BTCUSDC,BUY,47474.26000000,0.00006000,0 BNB,2.84845560 USDC
2024-02-09 21:29:55,BTCUSDC,BUY,47477.79000000,0.00006000,0 BNB,2.84866740 USDC
2024-02-09 21:27:37,BTCUSDC,BUY,47478.95000000,0.00004000,0 BNB,1.89915800 USDC
2024-02-09 21:27:34,BTCUSDC,BUY,47478.98000000,0.00006000,0 BNB,2.84873880 USDC
2024-02-09 21:25:11,BTCUSDC,BUY,47533.49000000,0.00006000,0 BNB,2.85200940 USDC
2024-02-09 21:16:03,BTCUSDC,BUY,47478.97000000,0.00006000,0 BNB,2.84873820 USDC
2024-02-09 21:14:24,BTCUSDC,BUY,47479.00000000,0.00004000,0 BNB,1.89916000 USDC
2024-02-09 20:59:07,BTCUSDC,BUY,47582.75000000,0.00004000,0 BNB,1.90331000 USDC
2024-02-09 20:59:04,BTCUSDC,BUY,47633.91000000,0.00006000,0 BNB,2.85803460 USDC
2024-02-09 20:18:21,BTCUSDC,BUY,47702.41000000,0.00006000,0 BNB,2.86214460 USDC
2024-02-09 20:17:14,BTCUSDC,BUY,47736.78000000,0.00006000,0 BNB,2.86420680 USDC
2024-02-09 20:13:40,BTCUSDC,BUY,47738.49000000,0.00006000,0 BNB,2.86430940 USDC
2024-02-09 20:11:05,BTCUSDC,BUY,47752.78000000,0.00006000,0 BNB,2.86516680 USDC
2024-02-09 20:10:43,BTCUSDC,SELL,47815.10000000,0.00006000,0 BNB,2.86890600 USDC
2024-02-09 20:10:43,BTCUSDC,SELL,47774.60000000,0.00004000,0 BNB,1.91098400 USDC
2024-02-09 20:10:43,BTCUSDC,SELL,47835.50000000,0.00006000,0 BNB,2.87013000 USDC
2024-02-09 20:10:43,BTCUSDC,SELL,47811.90000000,0.00006000,0 BNB,2.86871400 USDC
2024-02-09 20:10:43,BTCUSDC,SELL,47717.40000000,0.00004000,0 BNB,1.90869600 USDC
2024-02-09 20:10:43,BTCUSDC,SELL,47815.10000000,0.00006000,0 BNB,2.86890600 USDC
2024-02-09 20:10:43,BTCUSDC,SELL,47747.20000000,0.00006000,0 BNB,2.86483200 USDC
2024-02-09 20:10:43,BTCUSDC,SELL,47717.40000000,0.00004000,0 BNB,1.90869600 USDC
2024-02-09 20:10:43,BTCUSDC,SELL,47774.50000000,0.00006000,0 BNB,2.86647000 USDC
2024-02-09 20:10:43,BTCUSDC,SELL,47819.80000000,0.00004000,0 BNB,1.91279200 USDC
2024-02-09 20:10:43,BTCUSDC,SELL,47804.10000000,0.00004000,0 BNB,1.91216400 USDC
2024-02-09 20:10:43,BTCUSDC,SELL,47792.20000000,0.00006000,0 BNB,2.86753200 USDC
2024-02-09 20:10:39,BTCUSDC,SELL,47685.60000000,0.00006000,0 BNB,2.86113600 USDC
2024-02-09 20:00:46,BTCUSDC,BUY,47582.75000000,0.00006000,0 BNB,2.85496500 USDC
2024-02-09 19:58:36,BTCUSDC,BUY,47550.21000000,0.00006000,0 BNB,2.85301260 USDC
2024-02-09 19:57:59,BTCUSDC,BUY,47529.90000000,0.00006000,0 BNB,2.85179400 USDC
2024-02-09 19:57:53,BTCUSDC,BUY,47529.95000000,0.00006000,0 BNB,2.85179700 USDC
2024-02-09 19:40:57,BTCUSDC,BUY,47673.41000000,0.00006000,0 BNB,2.86040460 USDC
2024-02-09 19:34:43,BTCUSDC,BUY,47637.47000000,0.00006000,0 BNB,2.85824820 USDC
2024-02-09 19:29:08,BTCUSDC,BUY,47565.56000000,0.00006000,0 BNB,2.85393360 USDC
2024-02-09 19:22:37,BTCUSDC,BUY,47432.81000000,0.00004000,0 BNB,1.89731240 USDC
2024-02-09 19:22:35,BTCUSDC,BUY,47432.81000000,0.00006000,0 BNB,2.84596860 USDC
2024-02-09 19:18:57,BTCUSDC,BUY,47507.20000000,0.00006000,0 BNB,2.85043200 USDC
2024-02-09 19:17:53,BTCUSDC,BUY,47489.61000000,0.00006000,0 BNB,2.84937660 USDC
2024-02-09 19:17:40,BTCUSDC,BUY,47489.63000000,0.00004000,0 BNB,1.89958520 USDC
2024-02-09 19:16:46,BTCUSDC,BUY,47526.69000000,0.00006000,0 BNB,2.85160140 USDC
2024-02-09 19:10:16,BTCUSDC,BUY,47401.18000000,0.00006000,0 BNB,2.84407080 USDC
2024-02-09 19:09:03,BTCUSDC,BUY,47462.38000000,0.00006000,0 BNB,2.84774280 USDC
2024-02-09 19:08:34,BTCUSDC,BUY,47534.56000000,0.00004000,0 BNB,1.90138240 USDC
2024-02-09 19:07:56,BTCUSDC,BUY,47568.49000000,0.00006000,0 BNB,2.85410940 USDC
2024-02-09 19:06:49,BTCUSDC,BUY,47567.56000000,0.00004000,0 BNB,1.90270240 USDC
2024-02-09 19:02:33,BTCUSDC,BUY,47518.99000000,0.00004000,0 BNB,1.90075960 USDC
2024-02-09 19:01:29,BTCUSDC,BUY,47564.52000000,0.00004000,0 BNB,1.90258080 USDC
2024-02-09 18:58:58,BTCUSDC,BUY,47634.70000000,0.00004000,0 BNB,1.90538800 USDC
2024-02-09 18:58:56,BTCUSDC,BUY,47634.70000000,0.00006000,0 BNB,2.85808200 USDC
2024-02-09 18:57:54,BTCUSDC,BUY,47581.29000000,0.00004000,0 BNB,1.90325160 USDC
2024-02-09 18:57:52,BTCUSDC,BUY,47581.32000000,0.00006000,0 BNB,2.85487920 USDC
2024-02-09 18:56:49,BTCUSDC,BUY,47586.49000000,0.00004000,0 BNB,1.90345960 USDC
2024-02-09 18:56:45,BTCUSDC,BUY,47586.49000000,0.00006000,0 BNB,2.85518940 USDC
2024-02-09 18:53:58,BTCUSDC,BUY,47833.93000000,0.00006000,0 BNB,2.87003580 USDC
2024-02-09 18:48:27,BTCUSDC,BUY,47843.10000000,0.00004000,0 BNB,1.91372400 USDC
2024-02-09 18:48:26,BTCUSDC,BUY,47843.10000000,0.00006000,0 BNB,2.87058600 USDC
2024-02-09 18:44:49,BTCUSDC,BUY,47843.05000000,0.00006000,0 BNB,2.87058300 USDC
2024-02-09 18:44:38,BTCUSDC,BUY,47843.04000000,0.00004000,0 BNB,1.91372160 USDC
2024-02-09 18:43:44,BTCUSDC,BUY,47882.24000000,0.00006000,0 BNB,2.87293440 USDC
2024-02-09 18:42:37,BTCUSDC,BUY,47910.94000000,0.00006000,0 BNB,2.87465640 USDC
2024-02-09 18:38:28,BTCUSDC,BUY,47863.59000000,0.00004000,0 BNB,1.91454360 USDC
2024-02-09 18:36:45,BTCUSDC,BUY,47892.91000000,0.00004000,0 BNB,1.91571640 USDC
2024-02-09 18:34:24,BTCUSDC,BUY,47903.41000000,0.00004000,0 BNB,1.91613640 USDC
2024-02-09 18:32:18,BTCUSDC,BUY,48000.00000000,0.00006000,0 BNB,2.88000000 USDC
2024-02-09 18:32:01,BTCUSDC,BUY,47993.64000000,0.00004000,0 BNB,1.91974560 USDC
2024-02-09 18:27:51,BTCUSDC,BUY,48061.33000000,0.00004000,0 BNB,1.92245320 USDC
2024-02-09 18:25:09,BTCUSDC,BUY,48148.92000000,0.00006000,0 BNB,2.88893520 USDC
2024-02-09 18:24:58,BTCUSDC,SELL,48135.00000000,0.00006000,0 BNB,2.88810000 USDC
2024-02-09 18:24:56,BTCUSDC,SELL,48105.30000000,0.00006000,0 BNB,2.88631800 USDC
2024-02-09 18:24:56,BTCUSDC,SELL,48122.10000000,0.00006000,0 BNB,2.88732600 USDC
2024-02-09 18:24:56,BTCUSDC,SELL,48109.00000000,0.00006000,0 BNB,2.88654000 USDC
2024-02-09 18:24:55,BTCUSDC,SELL,48076.60000000,0.00006000,0 BNB,2.88459600 USDC
2024-02-09 18:24:55,BTCUSDC,SELL,48076.60000000,0.00006000,0 BNB,2.88459600 USDC
2024-02-09 18:24:54,BTCUSDC,SELL,48037.00000000,0.00004000,0 BNB,1.92148000 USDC
2024-02-09 18:24:53,BTCUSDC,SELL,48025.20000000,0.00006000,0 BNB,2.88151200 USDC
2024-02-09 18:22:20,BTCUSDC,BUY,47951.75000000,0.00006000,0 BNB,2.87710500 USDC
2024-02-09 18:21:49,BTCUSDC,SELL,47934.30000000,0.00006000,0 BNB,2.87605800 USDC
2024-02-09 18:21:36,BTCUSDC,SELL,47922.00000000,0.00006000,0 BNB,2.87532000 USDC
2024-02-09 18:18:59,BTCUSDC,SELL,47872.30000000,0.00006000,0 BNB,2.87233800 USDC
2024-02-09 18:17:21,BTCUSDC,SELL,47860.00000000,0.00004000,0 BNB,1.91440000 USDC
2024-02-09 18:17:19,BTCUSDC,SELL,47853.10000000,0.00004000,0 BNB,1.91412400 USDC
2024-02-09 18:17:19,BTCUSDC,SELL,47855.40000000,0.00003000,0 BNB,1.43566200 USDC
2024-02-09 18:16:08,BTCUSDC,BUY,47789.90000000,0.00006000,0 BNB,2.86739400 USDC
2024-02-09 18:16:04,BTCUSDC,BUY,47813.48000000,0.00004000,0 BNB,1.91253920 USDC
2024-02-09 18:13:09,BTCUSDC,BUY,47847.89000000,0.00006000,0 BNB,2.87087340 USDC
2024-02-09 18:12:05,BTCUSDC,BUY,47835.05000000,0.00006000,0 BNB,2.87010300 USDC
2024-02-09 18:09:44,BTCUSDC,BUY,47818.42000000,0.00006000,0 BNB,2.86910520 USDC
2024-02-09 18:08:37,BTCUSDC,BUY,47738.79000000,0.00006000,0 BNB,2.86432740 USDC
2024-02-09 18:02:50,BTCUSDC,BUY,47750.52000000,0.00004000,0 BNB,1.91002080 USDC
2024-02-09 18:01:32,BTCUSDC,BUY,47822.03000000,0.00006000,0 BNB,2.86932180 USDC
2024-02-09 18:01:08,BTCUSDC,SELL,47842.40000000,0.00006000,0 BNB,2.87054400 USDC
2024-02-09 18:01:08,BTCUSDC,SELL,47843.00000000,0.00006000,0 BNB,2.87058000 USDC
2024-02-09 18:01:07,BTCUSDC,SELL,47833.30000000,0.00006000,0 BNB,2.86999800 USDC
2024-02-09 18:01:07,BTCUSDC,SELL,47815.70000000,0.00004000,0 BNB,1.91262800 USDC
2024-02-09 18:01:07,BTCUSDC,SELL,47805.10000000,0.00006000,0 BNB,2.86830600 USDC
2024-02-09 18:01:02,BTCUSDC,SELL,47769.10000000,0.00006000,0 BNB,2.86614600 USDC
2024-02-09 18:01:01,BTCUSDC,SELL,47740.30000000,0.00008000,0 BNB,3.81922400 USDC
2024-02-09 18:01:01,BTCUSDC,SELL,47744.40000000,0.00008000,0 BNB,3.81955200 USDC
2024-02-09 18:00:52,BTCUSDC,SELL,47704.40000000,0.00004000,0 BNB,1.90817600 USDC
2024-02-09 18:00:52,BTCUSDC,SELL,47693.80000000,0.00004000,0 BNB,1.90775200 USDC
2024-02-09 18:00:39,BTCUSDC,SELL,47668.70000000,0.00006000,0 BNB,2.86012200 USDC
2024-02-09 18:00:39,BTCUSDC,SELL,47662.30000000,0.00004000,0 BNB,1.90649200 USDC
2024-02-09 18:00:25,BTCUSDC,BUY,47648.41000000,0.00006000,0 BNB,2.85890460 USDC
2024-02-09 17:54:11,BTCUSDC,BUY,47636.21000000,0.00006000,0 BNB,2.85817260 USDC
2024-02-09 17:52:58,BTCUSDC,SELL,47622.60000000,0.00004000,0 BNB,1.90490400 USDC
2024-02-09 17:52:16,BTCUSDC,SELL,47612.10000000,0.00004000,0 BNB,1.90448400 USDC
2024-02-09 17:51:10,BTCUSDC,SELL,47592.60000000,0.00001000,0 BNB,0.47592600 USDC
2024-02-09 17:51:10,BTCUSDC,SELL,47592.60000000,0.00003000,0 BNB,1.42777800 USDC
2024-02-09 17:46:34,BTCUSDC,BUY,47557.07000000,0.00006000,0 BNB,2.85342420 USDC
2024-02-09 17:46:19,BTCUSDC,BUY,47484.17000000,0.00006000,0 BNB,2.84905020 USDC
2024-02-09 17:42:00,BTCUSDC,BUY,47557.70000000,0.00006000,0 BNB,2.85346200 USDC
2024-02-09 17:41:29,BTCUSDC,BUY,47567.68000000,0.00004000,0 BNB,1.90270720 USDC
2024-02-09 17:39:07,BTCUSDC,BUY,47530.52000000,0.00004000,0 BNB,1.90122080 USDC
2024-02-09 17:31:53,BTCUSDC,BUY,47574.51000000,0.00004000,0 BNB,1.90298040 USDC
2024-02-09 17:28:33,BTCUSDC,BUY,47586.81000000,0.00006000,0 BNB,2.85520860 USDC
2024-02-09 17:27:50,BTCUSDC,SELL,47574.00000000,0.00004000,0 BNB,1.90296000 USDC
2024-02-09 17:27:50,BTCUSDC,SELL,47578.60000000,0.00006000,0 BNB,2.85471600 USDC
2024-02-09 17:27:50,BTCUSDC,SELL,47583.70000000,0.00006000,0 BNB,2.85502200 USDC
2024-02-09 17:27:50,BTCUSDC,SELL,47575.10000000,0.00006000,0 BNB,2.85450600 USDC
2024-02-09 17:27:26,BTCUSDC,BUY,47568.24000000,0.00003000,0 BNB,1.42704720 USDC
